"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BTF3L4",0.0256675172999892,-0.307571620981826,0.203,0.256,1
"RABAC1",0.0257281767279034,0.335592085418538,0.475,0.432,1
"CTCF",0.0259797719966681,-0.277107532511809,0.217,0.27,1
"DKC1",0.026110441200589,-0.378978991495486,0.133,0.174,1
"PSMD2",0.0261235190211366,-0.414343272774224,0.17,0.213,1
"RNF20",0.0261751378248407,-0.43804143178677,0.081,0.116,1
"AHCYL1",0.0262357030286304,-0.352346078730817,0.09,0.126,1
"MVP",0.0263607496411127,-0.438117458780144,0.131,0.173,1
"RGCC",0.0265381501572053,-0.262221473155095,0.249,0.309,1
"ZFAND2A",0.0265816472450485,0.578988926089195,0.11,0.078,1
"LINC00623",0.0266767161632266,-0.25903661020317,0.342,0.404,1
"RHOF",0.0267219414154067,-0.311059783823587,0.207,0.259,1
"CD82",0.0267327152448692,-0.360665671709654,0.089,0.126,1
"GPALPP1",0.0268611912625638,-0.623528685088631,0.082,0.116,1
"STX8",0.0268987997749303,-0.413584033534714,0.151,0.192,1
"VBP1",0.027283615920528,-0.34083715160629,0.187,0.233,1
"HLA-DPA1",0.0274662612024847,-0.322991320145921,0.163,0.208,1
"NCKAP1L",0.0275070002132692,-0.404539826643624,0.163,0.207,1
"HERPUD2",0.0275416655390474,-0.283467567513774,0.156,0.204,1
"GNG11",0.0277632224397283,0.987671007566079,0.145,0.111,1
"MYCBP",0.0277800064564662,-0.437111177445019,0.077,0.111,1
"SSRP1",0.0277988903759735,-0.369272882812428,0.127,0.168,1
"IGFLR1",0.0278536180678149,-0.385167328570063,0.156,0.2,1
"ZGPAT",0.0278775283013493,-0.358348611591959,0.113,0.151,1
"MAF",0.0279079057730125,-0.340182560588058,0.16,0.203,1
"NEMF",0.0279087292637374,-0.292598194599823,0.194,0.242,1
"ADSL",0.0279477029440713,-0.336705259461688,0.182,0.229,1
"MPLKIP",0.0281816658587176,-0.336931383671859,0.19,0.238,1
"SKA2",0.028193845737903,-0.426533251524134,0.109,0.147,1
"ARIH2",0.0282181148185651,-0.49898909131849,0.153,0.195,1
"CPSF7",0.0283480686571806,-0.504051115848885,0.078,0.112,1
"AGA",0.0283516614023715,0.657101156830014,0.1,0.069,1
"SMIM10L1",0.0283695180767587,-0.280562666412076,0.206,0.259,1
"COPS2",0.0285334827475859,0.375857573576443,0.295,0.251,1
"AHSA1",0.0285420123815469,-0.271385872386269,0.163,0.212,1
"RAB11B",0.0286799483723249,-0.403262776886225,0.11,0.151,1
"EXOSC5",0.0287009737267317,-0.530413277445296,0.07,0.101,1
"MIS18BP1",0.0287368340103925,-0.366711478824215,0.102,0.139,1
"RBM15B",0.0289501661390612,-0.546827479640815,0.083,0.117,1
"MRPL46",0.0290781603682803,-0.522791016183489,0.077,0.109,1
"HDLBP",0.0291650201827447,-0.467280511589251,0.086,0.12,1
"ARHGEF2",0.0292088669985507,-0.581206429329752,0.078,0.111,1
"TOMM40",0.0292325092378778,-0.290243801199451,0.101,0.139,1
"UTP18",0.0295170924969439,-0.364479739355133,0.129,0.172,1
"DDB1",0.0296023933048237,-0.317842099468406,0.108,0.144,1
"SLK",0.0297757172018655,-0.451153894945878,0.101,0.138,1
"KDELR2",0.0299786321504249,-0.331574289214888,0.191,0.241,1
"RINL",0.0300170815143443,-0.46600384792205,0.073,0.105,1
"EXOSC8",0.0301312812103622,-0.33508646683444,0.172,0.217,1
