"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NFKBIZ",0.0738610487786076,0.632663042333715,0.262,0.24,1
"NRBP1",0.0745798004040323,-0.257888586258082,0.101,0.135,1
"LINC01215",0.0748470182647557,0.497105184719118,0.289,0.271,1
"DTNBP1",0.0752131088784749,0.456175880051401,0.193,0.163,1
"MED19",0.0760854535895619,-0.348743914667591,0.103,0.134,1
"RPL22L1",0.0768221792349337,0.317851173511819,0.621,0.646,1
"BSDC1",0.0768603221016341,0.696433704750982,0.2,0.176,1
"HEXD",0.0773266227844528,0.497589091406599,0.205,0.176,1
"CIZ1",0.0773781215893405,-0.317889704064367,0.088,0.118,1
"GPR18",0.0778997956487475,0.480683931341841,0.14,0.111,1
"MX1",0.0789195484425378,0.860472284178273,0.179,0.155,1
"SIPA1L3",0.079891214484983,0.463567064616982,0.147,0.116,1
"RNF141",0.0800862072312049,0.561603192659983,0.218,0.193,1
"ANKRD49",0.0802564425636634,0.469835440927424,0.329,0.306,1
"STMN1",0.0804267787479552,0.257960978971456,0.157,0.126,1
"CCNL1",0.0810137863761195,-0.274906436178105,0.54,0.602,1
"AC004889.1",0.0818882368356951,-0.343422258794646,0.093,0.122,1
"SLC12A6",0.0827953695640191,0.580650843218397,0.184,0.156,1
"P2RY14",0.0828084931505329,0.428121849773055,0.108,0.081,1
"NKG7",0.0829126404639952,-1.47096640324787,0.088,0.116,1
"BUD31",0.0831614942729131,0.531346740080923,0.324,0.317,1
"SATB1",0.0832116049501004,0.503722558763668,0.164,0.135,1
