"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MYO9B",0.00536106510512382,-0.732341091361887,0.08,0.126,1
"SYNE2",0.00543974263226755,-0.379443882354484,0.282,0.35,1
"TAF1D",0.00544064134860366,-0.271205514689463,0.484,0.56,1
"MRPL4",0.00556682902938575,-0.533752818974741,0.11,0.161,1
"FCF1",0.0055746049571124,0.693600261611897,0.11,0.067,1
"PRKCH",0.00558358469227418,-0.43956863891456,0.298,0.36,1
"SLC25A45",0.00560879089767085,-0.546738413356639,0.23,0.285,1
"ARFGAP2",0.00572825156136636,-0.539127176795448,0.116,0.168,1
"SYDE2",0.0057925122458909,-0.868200947675815,0.074,0.117,1
"MRPS18C",0.00584812333829783,-0.435748456958807,0.233,0.302,1
"LITAF",0.00588793469774545,-0.285021108613568,0.548,0.598,1
"EXOSC9",0.00606597377252315,-0.669470200307589,0.089,0.135,1
"LAMTOR2",0.0061356545949187,0.557226063156683,0.174,0.122,1
"STIM2",0.00617700139884284,-0.423492188892187,0.223,0.285,1
"ZNF655",0.00618598377173942,-0.406759605667339,0.143,0.202,1
"CDKN1B",0.00627117382074905,-0.329873327833581,0.444,0.505,1
"IFITM1",0.00628055845992789,-0.377653656368608,0.325,0.394,1
"TIMM10",0.00634890216604778,0.495891952355327,0.252,0.196,1
"DSEL",0.00637117597806727,-0.438936984179518,0.295,0.36,1
"BRD7",0.00639223675763854,0.361087687635274,0.323,0.259,1
"LMO7",0.00642247195233516,-0.776851695248868,0.082,0.126,1
"TMEM41B",0.00643702188449451,-0.479044894388194,0.167,0.227,1
"TMEM70",0.00649693466752041,-0.731479712961186,0.067,0.11,1
"ARIH1",0.00652394665905787,-0.670430705233191,0.108,0.157,1
"PCED1B",0.00656186822534626,0.343402551668492,0.369,0.308,1
"ROMO1",0.00657675090467635,0.411500580317906,0.325,0.259,1
"STAT4",0.00658036244121568,-0.416461596003581,0.262,0.327,1
"GANAB",0.00662530286711145,-0.71263639686855,0.08,0.126,1
"GIGYF2",0.00663044885886212,-0.613721200366648,0.067,0.11,1
"NDUFB1",0.00664995428853283,0.318699030039638,0.539,0.472,1
"RPL7L1",0.00665780821883495,-0.420893379721386,0.243,0.307,1
"ZNF507",0.00671244169057398,-0.5489915915706,0.072,0.117,1
"ZFP14",0.00679162421708979,-0.707533981719906,0.098,0.146,1
"NDUFB3",0.0068346785770517,0.276492556717791,0.393,0.329,1
"CBX3",0.00691480078802221,0.267902924592951,0.549,0.469,1
"CCNT1",0.00694852517917192,-0.62494634863242,0.111,0.16,1
"HPS4",0.00698452473219599,-0.655141455990535,0.111,0.161,1
"TNRC6A",0.00700999529985029,-0.428274779103393,0.169,0.23,1
"PPM1K",0.00702853895969638,-0.401725039295649,0.185,0.251,1
"NDUFAF2",0.00705204565891179,0.608088024238556,0.182,0.133,1
"SELENOT",0.00712119133384517,-0.426066210298258,0.246,0.301,1
"PRKAA1",0.00713962245171426,-0.551449195928137,0.12,0.171,1
"NOP58",0.00723788828630768,-0.371799027817944,0.257,0.324,1
"DNPH1",0.00747638762157124,0.384025948624186,0.213,0.154,1
"GABARAPL2",0.00748623164539645,0.323361717084021,0.426,0.358,1
"HSF2",0.00753236774011365,-0.586567314439554,0.133,0.186,1
"TRIM23",0.00754054634218256,-0.808980373105783,0.075,0.118,1
"MED13",0.00754408083803702,0.540226726016926,0.157,0.108,1
"API5",0.00754672996539965,-0.380338884490626,0.149,0.206,1
"INTS6",0.00755367269041291,-0.457755290761194,0.139,0.194,1
"DBNL",0.00755657220016348,-0.481102478803592,0.254,0.311,1
"MFSD14C",0.0075721298584994,-0.591907047884572,0.093,0.14,1
"EIF3B",0.00759336775240777,-0.41331325733012,0.179,0.239,1
"TGOLN2",0.00764236395861858,-0.2938966679797,0.4,0.471,1
"ARRB2",0.00766716191789243,-0.411779923880586,0.3,0.365,1
"UBE2Q1",0.00780322274929782,0.599369521657438,0.116,0.075,1
"TDP2",0.00780572203669643,-0.636820925140481,0.09,0.136,1
"NIPBL",0.00789893832024801,-0.465115553388754,0.234,0.291,1
"FBXW11",0.00794032584697448,0.531221531641832,0.136,0.091,1
"HIKESHI",0.00801717787133159,0.452385332633868,0.213,0.156,1
"OXLD1",0.00834721796583933,-0.429975962473653,0.213,0.276,1
"TBL1X",0.00839487592228395,-0.522588872182249,0.077,0.121,1
"PAK1IP1",0.00844047336972682,-0.730016879999411,0.067,0.108,1
"CREBBP",0.00846660028882634,-0.60514308032571,0.111,0.161,1
"BAZ1A",0.00864089349418432,-0.356180497445344,0.218,0.28,1
"CUL5",0.00865782995517913,-0.426799211167737,0.138,0.192,1
"GRAP2",0.00870281296290426,-0.464471758603082,0.208,0.26,1
