"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HELZ2",0.134632867035224,0.299346558722641,0.102,0.08,1
"AC012615.1",0.13544221998093,-0.445204094160746,0.153,0.185,1
"LDLRAD4",0.135451710719986,-1.03980035351446,0.317,0.346,1
"IRAK1",0.136027037289781,0.321240120955807,0.328,0.298,1
"SERPINF2",0.136829531019116,-0.31906793850163,0.119,0.145,1
"PAQR3",0.137370450587154,-0.383751294700028,0.09,0.114,1
"KIAA1586",0.137663486622803,0.375709314072752,0.134,0.109,1
"WIPF2",0.138274524378377,0.315365000743721,0.267,0.239,1
"TIMM29",0.138370633817184,0.31025880838946,0.203,0.174,1
"RAE1",0.13857287961375,-0.26766778002367,0.194,0.226,1
"CLASRP",0.139350667612303,-0.264953718724842,0.187,0.218,1
"NIP7",0.139378403824616,0.277234920071879,0.236,0.205,1
"WDR43",0.139611603393443,0.261028056820531,0.474,0.452,1
"ULK2",0.139825304662617,0.529881133804131,0.118,0.094,1
"MLST8",0.139949845281607,-0.252189222184847,0.122,0.148,1
"ZNF677",0.139973374001211,0.34593033611306,0.13,0.106,1
"CWF19L1",0.140220011063697,0.360165907837935,0.127,0.102,1
"RHOC",0.140657816630894,0.336475828790192,0.494,0.483,1
"PLGRKT",0.140912818638014,0.363318005942972,0.299,0.267,1
"FZD1",0.14103897172623,0.539782978414629,0.116,0.093,1
"ACOT13",0.141497688826748,-0.258168115649549,0.155,0.185,1
"ASXL2",0.142381007452523,-0.278683942390933,0.269,0.299,1
"LINC01184",0.142508982680087,0.31063516563407,0.219,0.195,1
"DBNDD2",0.143219635408535,-0.331365654486953,0.219,0.254,1
"B3GALNT2",0.143418714259021,0.266957207485826,0.282,0.247,1
"LRCH1",0.143627569093113,0.667321565789471,0.114,0.093,1
"SAMD9",0.14477721031921,0.350727990510944,0.371,0.354,1
"RMND5B",0.144994114321142,0.376189220860265,0.173,0.145,1
"MMGT1",0.145090095603714,0.270303646920982,0.339,0.314,1
"MS4A4E",0.145346160300654,0.371342216268288,0.167,0.143,1
"FLNB",0.14598923062779,0.393486283857713,0.252,0.221,1
"LCORL",0.1461786318717,0.347111175124086,0.245,0.22,1
"VAMP4",0.146364732096876,0.34753127890647,0.118,0.094,1
"GIHCG",0.146398175946586,-0.340590816942857,0.097,0.122,1
"LINC02812",0.146673600110992,-0.545424869659848,0.226,0.252,1
"ZNF335",0.14679944500667,-0.511890673766104,0.096,0.119,1
"CWF19L2",0.14732158062565,0.397664541570748,0.245,0.215,1
"ARHGAP9",0.147891945640674,0.318457899671465,0.525,0.512,1
"CARD9",0.148321378344495,0.287741969581751,0.148,0.122,1
"PLBD2",0.148594963868272,0.411154890582436,0.172,0.148,1
"U2AF1L4",0.149696612061699,0.262044989085769,0.26,0.226,1
"CBR4",0.150668867152131,-0.337635533654568,0.124,0.15,1
"INPP5D",0.151021177335152,0.260200876568507,0.522,0.515,1
"SAV1",0.151361588605254,0.317342555029056,0.148,0.122,1
"TSN",0.151738102994699,0.254770576847539,0.449,0.442,1
"CAPN10",0.151903367737074,0.285890229443084,0.112,0.089,1
"FBXO9",0.151914646821027,0.299365749391492,0.444,0.436,1
"XRCC4",0.152961710947823,-0.343736881776336,0.155,0.185,1
"FBXO34",0.15353830833548,0.261914770028807,0.339,0.317,1
"ING2",0.154053663650035,-0.262633846558868,0.189,0.22,1
