"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLEKHJ1",0.00390578537115915,0.516592700522291,0.265,0.215,1
"HNRNPUL1",0.00399969904220701,-0.300696513624502,0.369,0.444,1
"TBC1D15",0.00401546872903812,-0.489664961336736,0.146,0.202,1
"PRKAG2",0.00401975540173219,-0.571552115865858,0.118,0.171,1
"SLC25A38",0.0040248369833348,-0.680591419925027,0.07,0.113,1
"IVNS1ABP",0.00402644883320402,-0.606700284191243,0.092,0.139,1
"ERCC5",0.00406114769953393,-0.474700005921145,0.149,0.206,1
"UVRAG",0.00407361724837188,-0.594053152497181,0.078,0.122,1
"AKT1",0.00422618595228148,-0.626061409734424,0.095,0.143,1
"FKBP3",0.0042670458511855,0.431599199804981,0.242,0.189,1
"THUMPD3-AS1",0.00428436950450867,-0.429156173743241,0.234,0.298,1
"SNIP1",0.00429121353047655,-0.600378976378676,0.081,0.126,1
"RAB1A",0.00429600422117154,-0.409083161669431,0.109,0.163,1
"RBM34",0.00433313467931644,-0.703996923869215,0.068,0.11,1
"ARPC5L",0.00433999367086432,0.312774150244342,0.448,0.389,1
"CPD",0.0043464305572784,-0.503390090313278,0.095,0.143,1
"STRAP",0.00439144652046514,-0.355857314288654,0.299,0.372,1
"ING5",0.00444841774833474,-0.63597063603134,0.072,0.116,1
"MAGOHB",0.00446624962198797,-0.460580548997986,0.109,0.16,1
"MAN1A2",0.00450723641172598,-0.386993506791624,0.171,0.231,1
"TRIM33",0.00452274038677758,-0.524299451855655,0.124,0.176,1
"LY6E",0.00453245055267882,0.297546452734001,0.511,0.467,1
"MTF2",0.00453271978323028,-0.33674131997919,0.152,0.214,1
"ANKRD36",0.00460655688693021,-0.676106773538677,0.061,0.102,1
"ZNF141",0.00462274153212932,-0.957620672469464,0.063,0.102,1
"PPP4C",0.00470970917252693,0.4188120489775,0.311,0.255,1
"RAB11FIP1",0.00474524697631863,-0.564187545743535,0.102,0.15,1
"USP9X",0.00482049209291721,-0.551724827521517,0.15,0.207,1
"AUP1",0.00484543839493142,-0.526445536770257,0.143,0.196,1
"SREK1IP1",0.00486072887487048,-0.355764027310893,0.202,0.264,1
"JOSD1",0.00494747742069121,-0.346795596398034,0.262,0.328,1
"CNOT8",0.0050133335554144,-0.444185688790691,0.128,0.182,1
"SMC3",0.00503481327637074,-0.4037420355633,0.294,0.356,1
"SMG6",0.00505757237777947,-0.691062220854401,0.063,0.103,1
"PFDN2",0.00507928284734863,-0.359326919933276,0.267,0.334,1
"DDHD1",0.00509656646029103,-0.348763458102002,0.187,0.251,1
"LENG1",0.00509775071249064,-0.468859683946834,0.138,0.191,1
"MAEA",0.00517591655997127,-0.532812418756178,0.077,0.12,1
"HERC1",0.00522228906448122,-0.450348562904578,0.153,0.211,1
"PLEKHF1",0.00528797024638515,-0.655069415299448,0.1,0.146,1
"SYNCRIP",0.00528843283125066,-0.400930795008083,0.251,0.316,1
"PPP1R16B",0.00529584008498499,-0.556326761381174,0.082,0.127,1
"GOSR1",0.00538373521477465,-0.333018957281456,0.142,0.2,1
