"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MED30",3.11554292645079e-05,0.663446670910533,0.321,0.244,1
"BAZ1B",3.20470057743307e-05,-0.695856112200909,0.111,0.182,1
"MDM4",3.21109890258947e-05,0.453247587922848,0.598,0.536,1
"GSTO1",3.26475367602345e-05,-0.593253747302394,0.177,0.258,1
"PCMT1",3.50892803752152e-05,-0.520624920274198,0.161,0.241,1
"ETF1",3.54368409170941e-05,0.881460308765357,0.152,0.089,1
"RBM38",3.5517707102583e-05,0.463127681018536,0.438,0.347,1
"UTP6",3.59687018624058e-05,-0.543985798208434,0.119,0.194,1
"CD72",3.65812199310563e-05,-0.44245647030225,0.213,0.302,1
"HSP90AA1",3.75080105494371e-05,-0.251326509578848,0.734,0.825,1
"CD19",3.75390527530136e-05,-0.555294457506467,0.236,0.326,1
"XRRA1",3.76087151263923e-05,-0.760747556955626,0.075,0.138,1
"VPS28",3.87368418985509e-05,-0.455791602306075,0.361,0.447,1
"PHB2",3.87851683956795e-05,-0.376401057107589,0.333,0.428,1
"PSIP1",3.94415251853241e-05,-0.378151530710906,0.42,0.508,1
"VIM",3.94934115834071e-05,-0.378084995619341,0.618,0.677,1
"MID1IP1",3.9856378221924e-05,-0.939814886956772,0.061,0.117,1
"CYB561A3",4.01096864711282e-05,-0.37045751099443,0.354,0.451,1
"GNAI2",4.05579381075738e-05,-0.274017052014544,0.503,0.616,1
"IRF7",4.14524219265956e-05,-0.708440486294277,0.108,0.176,1
"CREBZF",4.88303475309227e-05,-0.611737049100113,0.153,0.227,1
"RGS19",5.0688453995344e-05,-0.528036015364478,0.222,0.303,1
"SCIMP",5.11071791261029e-05,-0.59917712014579,0.155,0.229,1
"TRMT112",5.1605230982896e-05,-0.335761032587062,0.468,0.56,1
"POLR3K",5.25776697409798e-05,-0.919029232439923,0.064,0.121,1
"CEMIP2",5.25842654206639e-05,0.622725708559947,0.346,0.266,1
"LINC01578",5.32058276602315e-05,0.258894090282864,0.808,0.793,1
"KMT5B",5.50542838580936e-05,-0.814591554178455,0.096,0.16,1
"EIF6",5.61185967455786e-05,-0.5178376486093,0.192,0.27,1
"ICAM2",5.61228246770584e-05,-0.702561412164608,0.143,0.215,1
"TLR10",6.03514830930561e-05,-0.761817808881501,0.141,0.209,1
"GPATCH4",6.05990976618381e-05,-0.909253838453814,0.089,0.15,1
"DHRS7",6.47442525882513e-05,-0.484891829362469,0.155,0.23,1
"SYK",6.76905975979667e-05,-0.36293111657466,0.271,0.362,1
"STAP1",6.79860702969416e-05,-0.456518672609304,0.235,0.322,1
"HLA-F",7.23700551365533e-05,-0.32825912695509,0.481,0.563,1
"ATP6V0D1",7.55335152249995e-05,-0.693547766021946,0.119,0.187,1
"STK17A",7.59880051503762e-05,-0.343645779490005,0.559,0.643,1
"AASDHPPT",7.79397254657089e-05,-0.714888246443025,0.087,0.148,1
"TSTA3",7.93585734531026e-05,-0.932624129632077,0.062,0.116,1
"PDCD10",8.05336677069015e-05,-0.470057414433526,0.246,0.326,1
"UQCC3",8.25970883395783e-05,-0.99295085361331,0.074,0.13,1
"SUN2",8.26998178967077e-05,-0.516796200157208,0.169,0.246,1
"CSNK1A1",8.30364675661761e-05,-0.436225023587209,0.328,0.42,1
"DDAH2",8.42993738647411e-05,-0.490434355508509,0.161,0.235,1
"MPHOSPH8",8.72945426125829e-05,-0.398837880278678,0.41,0.497,1
"RP9",8.75174799809464e-05,-0.458566481016999,0.184,0.263,1
"CFAP298",9.0594496183826e-05,-0.671129345304625,0.133,0.201,1
"FCGR2B",9.15584431700794e-05,-0.53694099632847,0.219,0.297,1
"ARL2",9.49319105404394e-05,-0.841666218670077,0.091,0.151,1
"SHKBP1",9.73364583530634e-05,-0.665706747349792,0.13,0.198,1
"THOC3",9.8716931936583e-05,-0.719992960102361,0.077,0.134,1
"UBE2R2",9.94952106380522e-05,-0.499796639006421,0.23,0.305,1
"PER1",0.000100119437956906,0.937406799206434,0.1,0.051,1
"ATP6V0B",0.000102330560405323,-0.526129691034264,0.244,0.32,1
"BANF1",0.000102581655131167,-0.455514133528612,0.252,0.334,1
"TUBA1B",0.000105997251708908,-0.460456871881865,0.302,0.385,1
"SIT1",0.000111599973633473,-1.01134758505312,0.053,0.103,1
"PBRM1",0.000111848350870691,-0.597453447127688,0.169,0.242,1
"SUSD3",0.000112298286978611,-0.808167355322921,0.075,0.132,1
"CCDC112",0.000112658213242797,-0.792156908026865,0.108,0.17,1
"PPP1CA",0.000117439139551518,-0.326280740126727,0.419,0.512,1
"NHLRC3",0.00011758395102244,-0.650959096633629,0.135,0.202,1
"NUP50",0.000119245318538011,-0.551560363737128,0.094,0.154,1
"ISCU",0.000119410772467151,-0.273710610952086,0.57,0.645,1
