"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNKS",0.0788971836845352,-0.516149920886094,0.076,0.104,1
"OXSR1",0.079600304003843,0.503582921750747,0.11,0.081,1
"ACAT1",0.0797079557934697,-0.279196830669993,0.127,0.164,1
"MRPS18A",0.0797580577536501,-0.455849335924201,0.1,0.131,1
"BET1L",0.0803532344095288,-0.368171314637279,0.103,0.136,1
"CHMP6",0.0803563015940938,-0.359409249665557,0.085,0.116,1
"PATL2",0.0804136033629589,0.343759334391219,0.1,0.07,1
"SNAPC5",0.0806421453969803,-0.352639791357423,0.084,0.114,1
"PLAAT4",0.0809494546755595,-0.252774677486344,0.221,0.265,1
"CCNL1",0.0810645282829879,0.404920709901419,0.602,0.604,1
"ALKBH5",0.081403246026224,0.42047994603773,0.225,0.19,1
"SLAMF6",0.0817931193265501,0.535089872507524,0.137,0.106,1
"PPP1R15B",0.0818469919141173,0.642741325598118,0.188,0.158,1
"SUN1",0.0819203274094016,-0.388963888243093,0.124,0.158,1
"MZT1",0.0820888252195221,-0.298570464320907,0.171,0.206,1
"MED21",0.0824243256323654,0.473504729375785,0.142,0.111,1
"DNMT1",0.0832919621487906,0.334886202787745,0.118,0.086,1
"UBA2",0.0834081531109994,0.286151485492445,0.308,0.267,1
"MAPK13",0.083575575401978,-0.320999648848628,0.098,0.131,1
"CYFIP2",0.0838063234920988,0.322755306912078,0.359,0.322,1
"HARS",0.0838104283224942,-0.510561413242334,0.095,0.124,1
"CCDC43",0.0843342090184482,-0.397955149158666,0.079,0.107,1
"TMUB2",0.0844731669491624,-0.400253454932554,0.103,0.134,1
"MPP6",0.0847617198433713,-0.266437484203713,0.101,0.136,1
"GOSR2",0.0851564876962488,-0.45322154541295,0.103,0.134,1
"COMMD8",0.0853069229205509,-0.374728450074,0.176,0.21,1
"GTPBP4",0.0854718779696443,-0.333171655638992,0.163,0.2,1
"COX20",0.0855872326079853,0.359856391987454,0.304,0.272,1
"APP",0.0863480333284115,0.511143077067501,0.124,0.094,1
"PUM3",0.0864094911615121,-0.333800869634935,0.121,0.154,1
"CBWD3",0.0865068879295356,-0.478687482918356,0.106,0.136,1
"ZNF395",0.0866747929290733,0.344479495481441,0.169,0.134,1
"USP28",0.087031593820454,0.319946959854633,0.182,0.146,1
"LAMP2",0.0871725990531707,-0.304947650545488,0.116,0.149,1
"FEM1B",0.0872155792314422,-0.327652926688928,0.085,0.116,1
"PPP1R9B",0.0873285385935216,0.336488275766705,0.159,0.126,1
"KLF7",0.0874264116527087,0.320355200103499,0.148,0.114,1
"S1PR1",0.0877503742939822,0.584789341756511,0.198,0.168,1
"NTHL1",0.0881417013240081,-0.641580395532929,0.076,0.102,1
"GPR108",0.0882995487630169,-0.299459709219041,0.089,0.119,1
"ZNF83",0.0883077753369658,0.51289081785957,0.15,0.119,1
