"Gene","CellType_Frequency","Comparison_Frequency","Mean_Log2FC","Median_Log2FC","Mean_Abs_Log2FC","Max_Abs_Log2FC","Min_Adjusted_P","Median_Adjusted_P","Category","Safe_Min_P","Significance_Strength","Signature_Score"
"TNFAIP8L2",1,1,-0.657974976663371,-0.657974976663371,0.657974976663371,0.657974976663371,0.000662534709000901,0.000662534709000901,"Cell-type-specific",0.000662534709000901,3.17879136488895,2.09156517413053
"PLEKHF2",1,1,-0.533579421346458,-0.533579421346458,0.533579421346458,0.533579421346458,0.000120928021771506,0.000120928021771506,"Cell-type-specific",0.000120928021771506,3.91747305157404,2.09028300399922
"PSMB10",1,1,-0.596037312024635,-0.596037312024635,0.596037312024635,0.596037312024635,0.000315446471814869,0.000315446471814869,"Cell-type-specific",0.000315446471814869,3.50107432569944,2.08677093028835
"LINC00402",1,1,-0.902449284528017,-0.902449284528017,0.902449284528017,0.902449284528017,0.00491771542399869,0.00491771542399869,"Cell-type-specific",0.00491771542399869,2.3082366064153,2.08306647398086
"ATP2B1",1,1,-0.664405391452071,-0.664405391452071,0.664405391452071,0.664405391452071,0.000737268810263881,0.000737268810263881,"Cell-type-specific",0.000737268810263881,3.13237413828841,2.08116626552386
"ICAM2",1,1,-0.761639862495825,-0.761639862495825,0.761639862495825,0.761639862495825,0.00187188511256601,0.00187188511256601,"Cell-type-specific",0.00187188511256601,2.72772080971637,2.07754090243938
"ORAI1",1,1,-0.781646901697326,-0.781646901697326,0.781646901697326,0.781646901697326,0.00230861220323833,0.00230861220323833,"Cell-type-specific",0.00230861220323833,2.63664901300668,2.06092853187998
"FCER2",1,1,0.676146775288374,0.676146775288374,0.676146775288374,0.676146775288374,0.000922266023529155,0.000922266023529155,"Cell-type-specific",0.000922266023529155,3.03514379056596,2.0522026865277
"RTN4",1,1,-0.695248038314179,-0.695248038314179,0.695248038314179,0.695248038314179,0.00116615084627857,0.00116615084627857,"Cell-type-specific",0.00116615084627857,2.93324526821413,2.03933301862022
"TLN1",1,1,0.874858556179777,0.874858556179777,0.874858556179777,0.874858556179777,0.00468086176556635,0.00468086176556635,"Cell-type-specific",0.00468086176556635,2.32967418419582,2.03813539315486
"ALOX5AP",1,1,-0.709299115813392,-0.709299115813392,0.709299115813392,0.709299115813392,0.00134352623299055,0.00134352623299055,"Cell-type-specific",0.00134352623299055,2.87175384934111,2.03693246617136
"IFI30",1,1,-0.978441800172383,-0.978441800172383,0.978441800172383,0.978441800172383,0.00840842987327736,0.00840842987327736,"Cell-type-specific",0.00840842987327736,2.07528509350456,2.03054568275951
"FCRL3",1,1,1.1250549581927,1.1250549581927,1.1250549581927,1.1250549581927,0.0166693119674821,0.0166693119674821,"Cell-type-specific",0.0166693119674821,1.77808232548048,2.00044033635663
"NDFIP1",1,1,-0.557614490027871,-0.557614490027871,0.557614490027871,0.557614490027871,0.000260063364209228,0.000260063364209228,"Cell-type-specific",0.000260063364209228,3.58492082366884,1.9990037968804
"NUP214",1,1,-0.51680666392656,-0.51680666392656,0.51680666392656,0.51680666392656,0.000137932058862687,0.000137932058862687,"Cell-type-specific",0.000137932058862687,3.86033478118448,1.99504673990362
"TMEM223",1,1,-0.751381911443873,-0.751381911443873,0.751381911443873,0.751381911443873,0.00229424661028257,0.00229424661028257,"Cell-type-specific",0.00229424661028257,2.6393599012872,1.98316728761749
"DENND2D",1,1,-0.752628185995753,-0.752628185995753,0.752628185995753,0.752628185995753,0.00232536202420713,0.00232536202420713,"Cell-type-specific",0.00232536202420713,2.63350942433272,1.98205342083826
"SUSD3",1,1,-0.763573991495446,-0.763573991495446,0.763573991495446,0.763573991495446,0.00274401698363146,0.00274401698363146,"Cell-type-specific",0.00274401698363146,2.56161320496434,1.95598121958206
"BCL2L11",1,1,-1.00213603014349,-1.00213603014349,1.00213603014349,1.00213603014349,0.011292402150492,0.011292402150492,"Cell-type-specific",0.011292402150492,1.94721366394438,1.95137297102639
"CLN8",1,1,-0.884913995729278,-0.884913995729278,0.884913995729278,0.884913995729278,0.00626001307060359,0.00626001307060359,"Cell-type-specific",0.00626001307060359,2.20342476000281,1.94984140866292
"CHKA",1,1,-0.86469302124247,-0.86469302124247,0.86469302124247,0.86469302124247,0.00559937186542312,0.00559937186542312,"Cell-type-specific",0.00559937186542312,2.25186068918685,1.94716822275013
"ATP6V1B2",1,1,-0.791618673468116,-0.791618673468116,0.791618673468116,0.791618673468116,0.00349540828452802,0.00349540828452802,"Cell-type-specific",0.00349540828452802,2.45650208877055,1.9446129248842
"HCLS1",1,1,-0.602398794554202,-0.602398794554202,0.602398794554202,0.602398794554202,0.000596674128113707,0.000596674128113707,"Cell-type-specific",0.000596674128113707,3.22426279282634,1.94229201972455
"APOL2",1,1,-1.19756273341802,-1.19756273341802,1.19756273341802,1.19756273341802,0.0239897167966925,0.0239897167966925,"Cell-type-specific",0.0239897167966925,1.61997487893337,1.94002154408397
"SNHG16",1,1,-0.634359987235953,-0.634359987235953,0.634359987235953,0.634359987235953,0.00091518469877613,0.00091518469877613,"Cell-type-specific",0.00091518469877613,3.03849124957885,1.9274972702994
"RNF144B",1,1,-0.620027018285112,-0.620027018285112,0.620027018285112,0.620027018285112,0.000804715229350434,0.000804715229350434,"Cell-type-specific",0.000804715229350434,3.09435777951029,1.9185854275371
"RGCC",1,1,-1.09354628862988,-1.09354628862988,1.09354628862988,1.09354628862988,0.0176196412967682,0.0176196412967682,"Cell-type-specific",0.0176196412967682,1.75400293726449,1.91808340229149
"PSMB8",1,1,-0.510245001040799,-0.510245001040799,0.510245001040799,0.510245001040799,0.000178604863654431,0.000178604863654431,"Cell-type-specific",0.000178604863654431,3.74810671885441,1.91245271666289
"ATP1B3",1,1,-0.944900000861288,-0.944900000861288,0.944900000861288,0.944900000861288,0.00982310034528439,0.00982310034528439,"Cell-type-specific",0.00982310034528439,2.00775141951011,1.89712431802436
"LDLRAD3",1,1,-1.42673845156251,-1.42673845156251,1.42673845156251,1.42673845156251,0.0482445590746078,0.0482445590746078,"Cell-type-specific",0.0482445590746078,1.31655165842619,1.87837487454503
"ELOA",1,1,-0.906171825519867,-0.906171825519867,0.906171825519867,0.906171825519867,0.00846276109116807,0.00846276109116807,"Cell-type-specific",0.00846276109116807,2.07248791934616,1.87803016124178
"FNIP1",1,1,-0.665927058393383,-0.665927058393383,0.665927058393383,0.665927058393383,0.00151723758634245,0.00151723758634245,"Cell-type-specific",0.00151723758634245,2.81894640711153,1.87721268865638
"APBB1IP",1,1,-0.680540801885448,-0.680540801885448,0.680540801885448,0.680540801885448,0.00179066985005332,0.00179066985005332,"Cell-type-specific",0.00179066985005332,2.74698447864963,1.8694350198671
"FPR2",1,1,-0.930745860983895,-0.930745860983895,0.930745860983895,0.930745860983895,0.010148423615837,0.010148423615837,"Cell-type-specific",0.010148423615837,1.99360141273719,1.85553626335679
"TSC22D2",1,1,1.19045700233011,1.19045700233011,1.19045700233011,1.19045700233011,0.0284733951763617,0.0284733951763617,"Cell-type-specific",0.0284733951763617,1.54556074435831,1.83992361064788
"RABGEF1",1,1,-0.911605660549484,-0.911605660549484,0.911605660549484,0.911605660549484,0.00959052479735447,0.00959052479735447,"Cell-type-specific",0.00959052479735447,2.01815762741128,1.83976391702924
"NUP210",1,1,-0.841165398882591,-0.841165398882591,0.841165398882591,0.841165398882591,0.00656312024409548,0.00656312024409548,"Cell-type-specific",0.00656312024409548,2.1828896388836,1.8361712338082
"GBP4",1,1,-0.909627667182036,-0.909627667182036,0.909627667182036,0.909627667182036,0.00993161989031202,0.00993161989031202,"Cell-type-specific",0.00993161989031202,2.00297991041218,1.82196594332071
"TWISTNB",1,1,0.938522220165634,0.938522220165634,0.938522220165634,0.938522220165634,0.0117000974965321,0.0117000974965321,"Cell-type-specific",0.0117000974965321,1.93181051927696,1.81304709749114
"CELF2",1,1,-0.610500589009048,-0.610500589009048,0.610500589009048,0.610500589009048,0.00118750300736263,0.00118750300736263,"Cell-type-specific",0.00118750300736263,2.92536528184681,1.7859372276341
"GK",1,1,-0.802099574235209,-0.802099574235209,0.802099574235209,0.802099574235209,0.00602395115101561,0.00602395115101561,"Cell-type-specific",0.00602395115101561,2.22011855854215,1.78075615055834
"CBFA2T3",1,1,-1.07449471630117,-1.07449471630117,1.07449471630117,1.07449471630117,0.0223102869228992,0.0223102869228992,"Cell-type-specific",0.0223102869228992,1.65149484440775,1.77452248431475
"AL121944.1",1,1,-0.961571463315954,-0.961571463315954,0.961571463315954,0.961571463315954,0.0142805889994848,0.0142805889994848,"Cell-type-specific",0.0142805889994848,1.84525387981819,1.77434347340622
"DDX60L",1,1,1.16435052543081,1.16435052543081,1.16435052543081,1.16435052543081,0.0306907085939352,0.0306907085939352,"Cell-type-specific",0.0306907085939352,1.51299308436442,1.76165429275289
"HPGD",1,1,-1.05245859167239,-1.05245859167239,1.05245859167239,1.05245859167239,0.021474232837563,0.021474232837563,"Cell-type-specific",0.021474232837563,1.66808234229832,1.75558759276887
"ACAP1",1,1,-0.516429726443193,-0.516429726443193,0.516429726443193,0.516429726443193,0.000409600104332016,0.000409600104332016,"Cell-type-specific",0.000409600104332016,3.38763994141012,1.74947796823046
"FCMR",1,1,-0.59551537962891,-0.59551537962891,0.59551537962891,0.59551537962891,0.00117058056656722,0.00117058056656722,"Cell-type-specific",0.00117058056656722,2.93159869011649,1.74581210686434
"S100A4",1,1,-0.74304142816182,-0.74304142816182,0.74304142816182,0.74304142816182,0.00476833050206954,0.00476833050206954,"Cell-type-specific",0.00476833050206954,2.32163365044681,1.72506998329653
"CEBPB",1,1,0.693921930879517,0.693921930879517,0.693921930879517,0.693921930879517,0.00329401023929184,0.00329401023929184,"Cell-type-specific",0.00329401023929184,2.48227505517809,1.72250509926324
"LMAN2",1,1,-0.73726899551964,-0.73726899551964,0.73726899551964,0.73726899551964,0.00494912015680694,0.00494912015680694,"Cell-type-specific",0.00494912015680694,2.30547200207796,1.69975302717067
"SMARCB1",1,1,-0.590133086049087,-0.590133086049087,0.590133086049087,0.590133086049087,0.0013242177572985,0.0013242177572985,"Cell-type-specific",0.0013242177572985,2.87804059267805,1.69842697673164
"FAM107B",1,1,0.580979189125871,0.580979189125871,0.580979189125871,0.580979189125871,0.00122703714050326,0.00122703714050326,"Cell-type-specific",0.00122703714050326,2.91114229165645,1.69131308803659
"BACH1",1,1,0.814671070448622,0.814671070448622,0.814671070448622,0.814671070448622,0.00843892326717681,0.00843892326717681,"Cell-type-specific",0.00843892326717681,2.07371296201823,1.68939395857057
"GCLC",1,1,-0.585525285184888,-0.585525285184888,0.585525285184888,0.585525285184888,0.00133349663449725,0.00133349663449725,"Cell-type-specific",0.00133349663449725,2.87500807605293,1.68338992363975
"CMTM5",1,1,0.995109825846514,0.995109825846514,0.995109825846514,0.995109825846514,0.0204668825898405,0.0204668825898405,"Cell-type-specific",0.0204668825898405,1.68894830179926,1.68068905046723
"POLR2J3",1,1,0.766530673929318,0.766530673929318,0.766530673929318,0.766530673929318,0.00646799647391655,0.00646799647391655,"Cell-type-specific",0.00646799647391655,2.18923022552491,1.67811212015804
"SERTAD1",1,1,-1.18533173463856,-1.18533173463856,1.18533173463856,1.18533173463856,0.039931049117791,0.039931049117791,"Cell-type-specific",0.039931049117791,1.39868927933529,1.65791078969485
"HSPA1A",1,1,-0.85614013136778,-0.85614013136778,0.85614013136778,0.85614013136778,0.0118778884404815,0.0118778884404815,"Cell-type-specific",0.0118778884404815,1.92526075802101,1.64829299828934
"PTGER4",1,1,-1.24214572693917,-1.24214572693917,1.24214572693917,1.24214572693917,0.0478853997191499,0.0478853997191499,"Cell-type-specific",0.0478853997191499,1.31979688299397,1.6393800586386
"DAXX",1,1,-0.616883132800695,-0.616883132800695,0.616883132800695,0.616883132800695,0.0022371596431374,0.0022371596431374,"Cell-type-specific",0.0022371596431374,2.6503030236549,1.63492723210339
"PTGDR",1,1,-1.1057334333358,-1.1057334333358,1.1057334333358,1.1057334333358,0.0334384039185875,0.0334384039185875,"Cell-type-specific",0.0334384039185875,1.47575446047623,1.63179104634301
"RAD50",1,1,-0.741103281539516,-0.741103281539516,0.741103281539516,0.741103281539516,0.00633219922619025,0.00633219922619025,"Cell-type-specific",0.00633219922619025,2.19844542964765,1.62927512219743
"TUT7",1,1,-0.667827748607918,-0.667827748607918,0.667827748607918,0.667827748607918,0.00365437588776149,0.00365437588776149,"Cell-type-specific",0.00365437588776149,2.437186783315,1.62762096243823
"APAF1",1,1,-0.548826161196855,-0.548826161196855,0.548826161196855,0.548826161196855,0.00114614718888209,0.00114614718888209,"Cell-type-specific",0.00114614718888209,2.94075960643968,1.61396580580506
"BATF3",1,1,-0.753815472648502,-0.753815472648502,0.753815472648502,0.753815472648502,0.00761685929563151,0.00761685929563151,"Cell-type-specific",0.00761685929563151,2.11822406694767,1.59675007620159
"LCP2",1,1,-0.525060297637394,-0.525060297637394,0.525060297637394,0.525060297637394,0.000965041035219383,0.000965041035219383,"Cell-type-specific",0.000965041035219383,3.0154542193086,1.58329528990211
"IFT57",1,1,-0.516065041729962,-0.516065041729962,0.516065041729962,0.516065041729962,0.000859954456248832,0.000859954456248832,"Cell-type-specific",0.000859954456248832,3.06552454866756,1.58201005413235
"TFEB",1,1,-0.894533061452623,-0.894533061452623,0.894533061452623,0.894533061452623,0.0170481797637301,0.0170481797637301,"Cell-type-specific",0.0170481797637301,1.76832198387196,1.58182247786696
"TUBB",1,1,-0.768875284009626,-0.768875284009626,0.768875284009626,0.768875284009626,0.00883133369920474,0.00883133369920474,"Cell-type-specific",0.00883133369920474,2.05397370475013,1.57924961558806
"HMGB1",1,1,0.581693851772167,0.581693851772167,0.581693851772167,0.581693851772167,0.0020390745633396,0.0020390745633396,"Cell-type-specific",0.0020390745633396,2.69056689297867,1.56508621942743
"SPN",1,1,-0.642251939782998,-0.642251939782998,0.642251939782998,0.642251939782998,0.00386667848157318,0.00386667848157318,"Cell-type-specific",0.00386667848157318,2.41266193847356,1.54953681002525
"CKLF",1,1,0.55014691862416,0.55014691862416,0.55014691862416,0.55014691862416,0.00166452840991751,0.00166452840991751,"Cell-type-specific",0.00166452840991751,2.77870878797195,1.52869807745664
"ETV3",1,1,0.995818049507502,0.995818049507502,0.995818049507502,0.995818049507502,0.0300683647920304,0.0300683647920304,"Cell-type-specific",0.0300683647920304,1.52189018949536,1.51552572006787
"GPR183",1,1,-0.54767159471746,-0.54767159471746,0.54767159471746,0.54767159471746,0.00175810258097466,0.00175810258097466,"Cell-type-specific",0.00175810258097466,2.75495578850484,1.50881103006654
"GSPT1",1,1,-0.667662831761945,-0.667662831761945,0.667662831761945,0.667662831761945,0.00573679069014556,0.00573679069014556,"Cell-type-specific",0.00573679069014556,2.24133099529327,1.49645339923333
"SP110",1,1,0.54425340937491,0.54425340937491,0.54425340937491,0.54425340937491,0.00178752433525481,0.00178752433525481,"Cell-type-specific",0.00178752433525481,2.74774803702622,1.49547123725473
"CCDC107",1,1,-0.6497098833499,-0.6497098833499,0.6497098833499,0.6497098833499,0.00499264717230045,0.00499264717230045,"Cell-type-specific",0.00499264717230045,2.30166912421872,1.49541717820621
"LYN",1,1,0.629173584277951,0.629173584277951,0.629173584277951,0.629173584277951,0.00420907467151311,0.00420907467151311,"Cell-type-specific",0.00420907467151311,2.37581336953864,1.4947990132881
"ROCK2",1,1,-0.641949422242036,-0.641949422242036,0.641949422242036,0.641949422242036,0.00483380511759153,0.00483380511759153,"Cell-type-specific",0.00483380511759153,2.31571086283625,1.48656925047734
"EMB",1,1,-0.544769961123667,-0.544769961123667,0.544769961123667,0.544769961123667,0.00188399435803492,0.00188399435803492,"Cell-type-specific",0.00188399435803492,2.72492040211531,1.48445478152545
"UNC50",1,1,-0.540592300905697,-0.540592300905697,0.540592300905697,0.540592300905697,0.0018022565442531,0.0018022565442531,"Cell-type-specific",0.0018022565442531,2.74418338881572,1.48348441226708
"TRDC",1,1,0.522328531538601,0.522328531538601,0.522328531538601,0.522328531538601,0.00176092396578486,0.00176092396578486,"Cell-type-specific",0.00176092396578486,2.75425939585156,1.43862826571154
"CIAPIN1",1,1,-0.806866292323044,-0.806866292323044,0.806866292323044,0.806866292323044,0.0168030639080456,0.0168030639080456,"Cell-type-specific",0.0168030639080456,1.77461152083163,1.43187421812718
"PDE3B",1,1,1.04068929555878,1.04068929555878,1.04068929555878,1.04068929555878,0.0422365764130418,0.0422365764130418,"Cell-type-specific",0.0422365764130418,1.374311291828,1.43023105017096
"PPP1R10",1,1,-0.957363421990421,-0.957363421990421,0.957363421990421,0.957363421990421,0.032265636784213,0.032265636784213,"Cell-type-specific",0.032265636784213,1.49125975937629,1.4276775463131
"JPT1",1,1,-0.696508233511228,-0.696508233511228,0.696508233511228,0.696508233511228,0.00895100679277578,0.00895100679277578,"Cell-type-specific",0.00895100679277578,2.04812811329238,1.42653809419396
"CTSW",1,1,0.660051562684875,0.660051562684875,0.660051562684875,0.660051562684875,0.00692033145704545,0.00692033145704545,"Cell-type-specific",0.00692033145704545,2.15987310402324,1.42562761751157
"SSNA1",1,1,-0.62300435628762,-0.62300435628762,0.62300435628762,0.62300435628762,0.00525120617573631,0.00525120617573631,"Cell-type-specific",0.00525120617573631,2.2797409298701,1.42028853051626
"CWC22",1,1,-0.729844527269522,-0.729844527269522,0.729844527269522,0.729844527269522,0.0114112759272918,0.0114112759272918,"Cell-type-specific",0.0114112759272918,1.94266579316271,1.41784399745351
"XRRA1",1,1,-0.897840671233612,-0.897840671233612,0.897840671233612,0.897840671233612,0.0266091773470744,0.0266091773470744,"Cell-type-specific",0.0266091773470744,1.574968551948,1.41407082185282
"EGLN2",1,1,-0.947605530864793,-0.947605530864793,0.947605530864793,0.947605530864793,0.0322207395181891,0.0322207395181891,"Cell-type-specific",0.0322207395181891,1.49186449604023,1.41369904774854
"OST4",1,1,0.724929050400774,0.724929050400774,0.724929050400774,0.724929050400774,0.0114514827395481,0.0114514827395481,"Cell-type-specific",0.0114514827395481,1.94113827717449,1.4071875279687
"ST3GAL1",1,1,-0.784399302557693,-0.784399302557693,0.784399302557693,0.784399302557693,0.0161359937107937,0.0161359937107937,"Cell-type-specific",0.0161359937107937,1.79220428406699,1.40580379046306
"GBP2",1,1,-0.676345939597145,-0.676345939597145,0.676345939597145,0.676345939597145,0.00842622868092719,0.00842622868092719,"Cell-type-specific",0.00842622868092719,2.07436675865361,1.40298953445066
"DDX58",1,1,-1.04545232939185,-1.04545232939185,1.04545232939185,1.04545232939185,0.0470797696404017,0.0470797696404017,"Cell-type-specific",0.0470797696404017,1.32716567081049,1.38748844203772
"NIT1",1,1,-0.804873390410555,-0.804873390410555,0.804873390410555,0.804873390410555,0.0192814170200943,0.0192814170200943,"Cell-type-specific",0.0192814170200943,1.71486105231111,1.38024602925665
"XPO1",1,1,0.680834320896978,0.680834320896978,0.680834320896978,0.680834320896978,0.00950440102290056,0.00950440102290056,"Cell-type-specific",0.00950440102290056,2.02207524761977,1.37669822801579
"AGFG1",1,1,-0.691615034949016,-0.691615034949016,0.691615034949016,0.691615034949016,0.0102384186587508,0.0102384186587508,"Cell-type-specific",0.0102384186587508,1.98976711570511,1.37615285326879
"CAPG",1,1,-0.691268862200186,-0.691268862200186,0.691268862200186,0.691268862200186,0.0104629146692945,0.0104629146692945,"Cell-type-specific",0.0104629146692945,1.98034731657166,1.36895243628768
"RSBN1L",1,1,-0.543465170602416,-0.543465170602416,0.543465170602416,0.543465170602416,0.00332858071436408,0.00332858071436408,"Cell-type-specific",0.00332858071436408,2.47774090742857,1.34656588496425
"PPDPF",1,1,0.837652899089497,0.837652899089497,0.837652899089497,0.837652899089497,0.0247103303633863,0.0247103303633863,"Cell-type-specific",0.0247103303633863,1.60712144828321,1.34620994034334
"ARL2",1,1,-0.977226297808545,-0.977226297808545,0.977226297808545,0.977226297808545,0.0441096756651901,0.0441096756651901,"Cell-type-specific",0.0441096756651901,1.35546613554139,1.32459715343996
"TMEM156",1,1,0.90433811064884,0.90433811064884,0.90433811064884,0.90433811064884,0.0350510604718537,0.0350510604718537,"Cell-type-specific",0.0350510604718537,1.45529883789398,1.3160822014905
"PNP",1,1,-0.836398147418637,-0.836398147418637,0.836398147418637,0.836398147418637,0.0269479195070225,0.0269479195070225,"Cell-type-specific",0.0269479195070225,1.56947475854766,1.31270578046957
"IL2RB",1,1,0.604098932364457,0.604098932364457,0.604098932364457,0.604098932364457,0.00686025963522052,0.00686025963522052,"Cell-type-specific",0.00686025963522052,2.16365944755712,1.30706436226953
"CNEP1R1",1,1,-0.935883051683969,-0.935883051683969,0.935883051683969,0.935883051683969,0.0404731491924687,0.0404731491924687,"Cell-type-specific",0.0404731491924687,1.39283300208975,1.3035288004819
"RAP1B",1,1,0.754548384316711,0.754548384316711,0.754548384316711,0.754548384316711,0.019741495131919,0.019741495131919,"Cell-type-specific",0.019741495131919,1.70461995891294,1.28621823587178
"ZNF267",1,1,0.975137334817538,0.975137334817538,0.975137334817538,0.975137334817538,0.0491077506321645,0.0491077506321645,"Cell-type-specific",0.0491077506321645,1.3088499581594,1.27630845987561
"ITGB2",1,1,-0.624119587677746,-0.624119587677746,0.624119587677746,0.624119587677746,0.00926975408165804,0.00926975408165804,"Cell-type-specific",0.00926975408165804,2.03293178714952,1.26879254877274
"ITGAX",1,1,-0.709450581483706,-0.709450581483706,0.709450581483706,0.709450581483706,0.0164360041395152,0.0164360041395152,"Cell-type-specific",0.0164360041395152,1.78420375803025,1.26580439361997
"MPHOSPH9",1,1,-0.930910424882221,-0.930910424882221,0.930910424882221,0.930910424882221,0.0468104223763276,0.0468104223763276,"Cell-type-specific",0.0468104223763276,1.32965744016115,1.23779197256823
"FCRLA",1,1,-0.560718384837563,-0.560718384837563,0.560718384837563,0.560718384837563,0.00624087777252988,0.00624087777252988,"Cell-type-specific",0.00624087777252988,2.20475432298483,1.23624628294769
"METTL7A",1,1,-0.621793064601322,-0.621793064601322,0.621793064601322,0.621793064601322,0.0106832812795505,0.0106832812795505,"Cell-type-specific",0.0106832812795505,1.971295336939,1.22573776878959
"WIPI2",1,1,-0.730102855768852,-0.730102855768852,0.730102855768852,0.730102855768852,0.0211708447561725,0.0211708447561725,"Cell-type-specific",0.0211708447561725,1.67426181247541,1.22238333059303
"CCNH",1,1,-0.753114784200778,-0.753114784200778,0.753114784200778,0.753114784200778,0.0244574999094121,0.0244574999094121,"Cell-type-specific",0.0244574999094121,1.61158793941092,1.21371070321003
"CSK",1,1,-0.500286523685174,-0.500286523685174,0.500286523685174,0.500286523685174,0.00390618954287245,0.00390618954287245,"Cell-type-specific",0.00390618954287245,2.40824668695027,1.20481336319069
"COA3",1,1,-0.909070698552197,-0.909070698552197,0.909070698552197,0.909070698552197,0.0483390371641103,0.0483390371641103,"Cell-type-specific",0.0483390371641103,1.31570200428994,1.19606614012638
"CRYBG1",1,1,-0.67127550889103,-0.67127550889103,0.67127550889103,0.67127550889103,0.0171314018427519,0.0171314018427519,"Cell-type-specific",0.0171314018427519,1.76620709776644,1.18561156836011
"CCDC32",1,1,-0.5766897115945,-0.5766897115945,0.5766897115945,0.5766897115945,0.00882609557472074,0.00882609557472074,"Cell-type-specific",0.00882609557472074,2.05423137403939,1.18465409864315
"NCOR1",1,1,-0.543822644982354,-0.543822644982354,0.543822644982354,0.543822644982354,0.00668289615954388,0.00668289615954388,"Cell-type-specific",0.00668289615954388,2.17503528699653,1.18283344270441
"F13A1",1,1,0.781866691146116,0.781866691146116,0.781866691146116,0.781866691146116,0.0319282379487421,0.0319282379487421,"Cell-type-specific",0.0319282379487421,1.49582504858407,1.16953578126991
"IPCEF1",1,1,-0.719612933817494,-0.719612933817494,0.719612933817494,0.719612933817494,0.0238825434535892,0.0238825434535892,"Cell-type-specific",0.0238825434535892,1.62191942339538,1.16715419468513
"NDUFA8",1,1,-0.520286729389711,-0.520286729389711,0.520286729389711,0.520286729389711,0.0058006277847414,0.0058006277847414,"Cell-type-specific",0.0058006277847414,2.23652500148969,1.16363427822339
"DOCK10",1,1,-0.620893652444926,-0.620893652444926,0.620893652444926,0.620893652444926,0.0134158424086118,0.0134158424086118,"Cell-type-specific",0.0134158424086118,1.87238205188321,1.16255013096609
"ETS2",1,1,-0.565526260779033,-0.565526260779033,0.565526260779033,0.565526260779033,0.00921864035330089,0.00921864035330089,"Cell-type-specific",0.00921864035330089,2.03533312781858,1.15103433321493
"TXN",1,1,-0.635551278767526,-0.635551278767526,0.635551278767526,0.635551278767526,0.0160272194881847,0.0160272194881847,"Cell-type-specific",0.0160272194881847,1.7951418154924,1.14090467640526
"CARS",1,1,-0.574004667698908,-0.574004667698908,0.574004667698908,0.574004667698908,0.0113524046800476,0.0113524046800476,"Cell-type-specific",0.0113524046800476,1.94491213594566,1.11638864429706
"BACH2",1,1,0.793867961598144,0.793867961598144,0.793867961598144,0.793867961598144,0.0393162574016887,0.0393162574016887,"Cell-type-specific",0.0393162574016887,1.4054278302894,1.11572412680515
"OSBPL10",1,1,-0.556302156552301,-0.556302156552301,0.556302156552301,0.556302156552301,0.0100207620839084,0.0100207620839084,"Cell-type-specific",0.0100207620839084,1.99909924890284,1.11210322332673
"DNMT1",1,1,-0.626927087208137,-0.626927087208137,0.626927087208137,0.626927087208137,0.0172163338385322,0.0172163338385322,"Cell-type-specific",0.0172163338385322,1.76405932461346,1.10593657404227
"C15orf39",1,1,0.767861342614483,0.767861342614483,0.767861342614483,0.767861342614483,0.0382963941186721,0.0382963941186721,"Cell-type-specific",0.0382963941186721,1.41684211605975,1.08793828951038
"HSPD1",1,1,-0.571936124509598,-0.571936124509598,0.571936124509598,0.571936124509598,0.0127780070352922,0.0127780070352922,"Cell-type-specific",0.0127780070352922,1.89353687709074,1.08298214309928
"SRSF10",1,1,0.568785363327027,0.568785363327027,0.568785363327027,0.568785363327027,0.0128835679765042,0.0128835679765042,"Cell-type-specific",0.0128835679765042,1.88996384676496,1.07498377325715
"SLC9A3R1",1,1,0.553210444324205,0.553210444324205,0.553210444324205,0.553210444324205,0.0117181307049929,0.0117181307049929,"Cell-type-specific",0.0117181307049929,1.93114166214514,1.0683277369683
"MTFP1",1,1,-0.72598787347194,-0.72598787347194,0.72598787347194,0.72598787347194,0.03446416935858,0.03446416935858,"Cell-type-specific",0.03446416935858,1.46263218423297,1.06185322910291
"IRF2",1,1,-0.507598003189809,-0.507598003189809,0.507598003189809,0.507598003189809,0.0088432581894075,0.0088432581894075,"Cell-type-specific",0.0088432581894075,2.05338769505746,1.04229549378569
"TALDO1",1,1,-0.770329057602331,-0.770329057602331,0.770329057602331,0.770329057602331,0.0451012478238097,0.0451012478238097,"Cell-type-specific",0.0451012478238097,1.34581144225734,1.03671766002453
"POU2AF1",1,1,-0.538995710068916,-0.538995710068916,0.538995710068916,0.538995710068916,0.012208149420466,0.012208149420466,"Cell-type-specific",0.012208149420466,1.91335016385129,1.0312875301755
"SF3B1",1,1,-0.502995249466683,-0.502995249466683,0.502995249466683,0.502995249466683,0.009142444405832,0.009142444405832,"Cell-type-specific",0.009142444405832,2.0389376718774,1.02557596291299
"KLRG1",1,1,-0.665553729419117,-0.665553729419117,0.665553729419117,0.665553729419117,0.0290185363002973,0.0290185363002973,"Cell-type-specific",0.0290185363002973,1.53732449723032,1.02317205245901
"NUFIP2",1,1,-0.573555959660299,-0.573555959660299,0.573555959660299,0.573555959660299,0.016560257418601,0.016560257418601,"Cell-type-specific",0.016560257418601,1.78093291666895,1.02146468811067
"TXNDC5",1,1,-0.561535868043821,-0.561535868043821,0.561535868043821,0.561535868043821,0.0155342034663008,0.0155342034663008,"Cell-type-specific",0.0155342034663008,1.80871101077457,1.01565610747572
